asdf_id,udel_air_temp_v501_mean.2000.max,udel_air_temp_v501_mean.2000.mean,udel_air_temp_v501_mean.2000.min,udel_air_temp_v501_mean.2001.max,udel_air_temp_v501_mean.2001.mean,udel_air_temp_v501_mean.2001.min,udel_air_temp_v501_mean.2002.max,udel_air_temp_v501_mean.2002.mean,udel_air_temp_v501_mean.2002.min,udel_air_temp_v501_mean.2003.max,udel_air_temp_v501_mean.2003.mean,udel_air_temp_v501_mean.2003.min,udel_air_temp_v501_mean.2004.max,udel_air_temp_v501_mean.2004.mean,udel_air_temp_v501_mean.2004.min,udel_air_temp_v501_mean.2005.max,udel_air_temp_v501_mean.2005.mean,udel_air_temp_v501_mean.2005.min,udel_air_temp_v501_mean.2006.max,udel_air_temp_v501_mean.2006.mean,udel_air_temp_v501_mean.2006.min,udel_air_temp_v501_mean.2007.max,udel_air_temp_v501_mean.2007.mean,udel_air_temp_v501_mean.2007.min,udel_air_temp_v501_mean.2008.max,udel_air_temp_v501_mean.2008.mean,udel_air_temp_v501_mean.2008.min,udel_air_temp_v501_mean.2009.max,udel_air_temp_v501_mean.2009.mean,udel_air_temp_v501_mean.2009.min,udel_air_temp_v501_mean.2010.max,udel_air_temp_v501_mean.2010.mean,udel_air_temp_v501_mean.2010.min,udel_air_temp_v501_mean.2011.max,udel_air_temp_v501_mean.2011.mean,udel_air_temp_v501_mean.2011.min,udel_air_temp_v501_mean.2012.max,udel_air_temp_v501_mean.2012.mean,udel_air_temp_v501_mean.2012.min,udel_air_temp_v501_mean.2013.max,udel_air_temp_v501_mean.2013.mean,udel_air_temp_v501_mean.2013.min,udel_air_temp_v501_mean.2014.max,udel_air_temp_v501_mean.2014.mean,udel_air_temp_v501_mean.2014.min,udel_air_temp_v501_mean.2015.max,udel_air_temp_v501_mean.2015.mean,udel_air_temp_v501_mean.2015.min,udel_air_temp_v501_mean.2016.max,udel_air_temp_v501_mean.2016.mean,udel_air_temp_v501_mean.2016.min,udel_air_temp_v501_mean.2017.max,udel_air_temp_v501_mean.2017.mean,udel_air_temp_v501_mean.2017.min,NAME_2,NAME_3,NAME_0,NAME_1,VARNAME_3,TYPE_3,Shape_Area,ENGTYPE_3,Shape_Length,NL_NAME_3,ID_3,ID_0,ID_1,ISO,ID_2,CCA_3,CCN_3
287,19.6333333333,19.6333333333,19.6333333333,19.9333333333,19.9333333333,19.9333333333,20.1166666667,20.1166666667,20.1166666667,19.5833333333,19.5833333333,19.5833333333,19.7333333333,19.7333333333,19.7333333333,20.5833333333,20.5833333333,20.5833333333,19.8666666667,19.8666666667,19.8666666667,19.925,19.925,19.925,19.5583333333,19.5583333333,19.5583333333,19.575,19.575,19.575,20.825,20.825,20.825,19.7333333333,19.7333333333,19.7333333333,18.5083333333,18.5083333333,18.5083333333,19.575,19.575,19.575,18.5666666667,18.5666666667,18.5666666667,19.8166666667,19.8166666667,19.8166666667,20.625,20.625,20.625,20.5333333333,20.5333333333,20.5333333333,Kitagwenda,Kacheche,Uganda,Kamwenge,,Sub-county,0.014788,Sub-county,0.623924,,288,239,18,UGA,53,,
288,23.6583333333,21.0708333104,19.6333333333,23.85,21.3321428348,19.9333333333,24.175,21.5660714054,20.1166666667,23.5916666667,21.0148809295,19.5833333333,23.6833333333,21.1440475965,19.7333333333,24.5166666667,21.9880952157,20.5833333333,23.7916666667,21.2684523586,19.8666666667,23.8416666667,21.3238095015,19.925,23.5333333333,20.9779761678,19.5583333333,23.5916666667,21.0095237866,19.575,24.675,22.199999978,20.825,23.6083333333,21.1172618827,19.7333333333,22.55,19.9517856912,18.5083333333,23.5333333333,20.9886904536,19.575,22.65,20.0249999767,18.5666666667,23.775,21.2303571203,19.8166666667,24.525,22.0178571206,20.625,24.4083333333,21.9172618827,20.5333333333,Kitagwenda,Mahyoro,Uganda,Kamwenge,,Sub-county,0.013817,Sub-county,0.682379,,289,239,18,UGA,53,,
289,23.6583333333,22.3166666667,19.6333333333,23.85,22.5444444444,19.9333333333,24.175,22.8222222222,20.1166666667,23.5916666667,22.2555555556,19.5833333333,23.6833333333,22.3666666667,19.7333333333,24.5166666667,23.2055555556,20.5833333333,23.7916666667,22.4833333333,19.8666666667,23.8416666667,22.5361111111,19.925,23.5333333333,22.2083333333,19.5583333333,23.5916666667,22.2527777778,19.575,24.675,23.3916666667,20.825,23.6083333333,22.3166666667,19.7333333333,22.55,21.2027777778,18.5083333333,23.5333333333,22.2138888889,19.575,22.65,21.2888888889,18.5666666667,23.775,22.4555555556,19.8166666667,24.525,23.225,20.625,24.4083333333,23.1166666667,20.5333333333,Kitagwenda,Ntara,Uganda,Kamwenge,,Sub-county,0.008225,Sub-county,0.46007,,290,239,18,UGA,53,,
290,23.6583333333,23.6583333333,23.6583333333,23.85,23.85,23.85,24.175,24.175,24.175,23.5916666667,23.5916666667,23.5916666667,23.6833333333,23.6833333333,23.6833333333,24.5166666667,24.5166666667,24.5166666667,23.7916666667,23.7916666667,23.7916666667,23.8416666667,23.8416666667,23.8416666667,23.5333333333,23.5333333333,23.5333333333,23.5916666667,23.5916666667,23.5916666667,24.675,24.675,24.675,23.6083333333,23.6083333333,23.6083333333,22.55,22.55,22.55,23.5333333333,23.5333333333,23.5333333333,22.65,22.65,22.65,23.775,23.775,23.775,24.525,24.525,24.525,24.4083333333,24.4083333333,24.4083333333,Kitagwenda,Nyabbani,Uganda,Kamwenge,,Sub-county,0.013518,Sub-county,0.663225,,291,239,18,UGA,53,,
291,21.9,21.9,21.9,22.3583333333,22.3583333333,22.3583333333,22.3416666667,22.3416666667,22.3416666667,21.8583333333,21.8583333333,21.8583333333,22.0583333333,22.0583333333,22.0583333333,22.7666666667,22.7666666667,22.7666666667,22.05,22.05,22.05,22.1833333333,22.1833333333,22.1833333333,21.8416666667,21.8416666667,21.8416666667,21.8083333333,21.8083333333,21.8083333333,23.6833333333,23.6833333333,23.6833333333,22.0833333333,22.0833333333,22.0833333333,20.4,20.4,20.4,21.8333333333,21.8333333333,21.8333333333,20.425,20.425,20.425,22.1166666667,22.1166666667,22.1166666667,23.2083333333,23.2083333333,23.2083333333,23.35,23.35,23.35,Kinkiizi,Kambuga,Uganda,Kanungu,,Sub-county,0.008895,Sub-county,0.499353,,292,239,19,UGA,54,,
292,21.9,21.9,21.9,22.3583333333,22.3583333333,22.3583333333,22.3416666667,22.3416666667,22.3416666667,21.8583333333,21.8583333333,21.8583333333,22.0583333333,22.0583333333,22.0583333333,22.7666666667,22.7666666667,22.7666666667,22.05,22.05,22.05,22.1833333333,22.1833333333,22.1833333333,21.8416666667,21.8416666667,21.8416666667,21.8083333333,21.8083333333,21.8083333333,23.6833333333,23.6833333333,23.6833333333,22.0833333333,22.0833333333,22.0833333333,20.4,20.4,20.4,21.8333333333,21.8333333333,21.8333333333,20.425,20.425,20.425,22.1166666667,22.1166666667,22.1166666667,23.2083333333,23.2083333333,23.2083333333,23.35,23.35,23.35,Kinkiizi,Kanungu Tc,Uganda,Kanungu,,Sub-county,0.003672,Sub-county,0.327391,,293,239,19,UGA,54,,
293,21.9,21.9,21.9,22.3583333333,22.3583333333,22.3583333333,22.3416666667,22.3416666667,22.3416666667,21.8583333333,21.8583333333,21.8583333333,22.0583333333,22.0583333333,22.0583333333,22.7666666667,22.7666666667,22.7666666667,22.05,22.05,22.05,22.1833333333,22.1833333333,22.1833333333,21.8416666667,21.8416666667,21.8416666667,21.8083333333,21.8083333333,21.8083333333,23.6833333333,23.6833333333,23.6833333333,22.0833333333,22.0833333333,22.0833333333,20.4,20.4,20.4,21.8333333333,21.8333333333,21.8333333333,20.425,20.425,20.425,22.1166666667,22.1166666667,22.1166666667,23.2083333333,23.2083333333,23.2083333333,23.35,23.35,23.35,Kinkiizi,Kanyantorogo,Uganda,Kanungu,,Sub-county,0.005595,Sub-county,0.489462,,294,239,19,UGA,54,,
294,21.9,21.9,21.9,22.3583333333,22.3583333333,22.3583333333,22.3416666667,22.3416666667,22.3416666667,21.8583333333,21.8583333333,21.8583333333,22.0583333333,22.0583333333,22.0583333333,22.7666666667,22.7666666667,22.7666666667,22.05,22.05,22.05,22.1833333333,22.1833333333,22.1833333333,21.8416666667,21.8416666667,21.8416666667,21.8083333333,21.8083333333,21.8083333333,23.6833333333,23.6833333333,23.6833333333,22.0833333333,22.0833333333,22.0833333333,20.4,20.4,20.4,21.8333333333,21.8333333333,21.8333333333,20.425,20.425,20.425,22.1166666667,22.1166666667,22.1166666667,23.2083333333,23.2083333333,23.2083333333,23.35,23.35,23.35,Kinkiizi,Kayonza,Uganda,Kanungu,,Sub-county,0.009895,Sub-county,0.543258,,295,239,19,UGA,54,,
295,24.6833333333,22.4798960848,21.9,25.0166666667,22.9121861808,22.3583333333,25.2,22.9371886938,22.3416666667,24.6416666667,22.4382294181,21.8583333333,24.7833333333,22.6260759073,22.0583333333,25.5583333333,23.3482989673,22.7666666667,24.825,22.6281598689,22.05,24.9166666667,22.7528121232,22.1833333333,24.575,22.4111454565,21.8416666667,24.5833333333,22.3864932023,21.8083333333,26.225,24.2128791592,23.6833333333,24.7833333333,22.6458672599,22.0833333333,23.325,21.0094117538,20.4,24.5833333333,22.4062845548,21.8333333333,23.375,21.0396204012,20.425,24.85,22.6861454565,22.1166666667,25.8583333333,23.7604499649,23.2083333333,25.9,23.8812820417,23.35,Kinkiizi,Kihiihi,Uganda,Kanungu,,Sub-county,0.032264,Sub-county,1.374881,,296,239,19,UGA,54,,
296,21.9,21.9,21.9,22.3583333333,22.3583333333,22.3583333333,22.3416666667,22.3416666667,22.3416666667,21.8583333333,21.8583333333,21.8583333333,22.0583333333,22.0583333333,22.0583333333,22.7666666667,22.7666666667,22.7666666667,22.05,22.05,22.05,22.1833333333,22.1833333333,22.1833333333,21.8416666667,21.8416666667,21.8416666667,21.8083333333,21.8083333333,21.8083333333,23.6833333333,23.6833333333,23.6833333333,22.0833333333,22.0833333333,22.0833333333,20.4,20.4,20.4,21.8333333333,21.8333333333,21.8333333333,20.425,20.425,20.425,22.1166666667,22.1166666667,22.1166666667,23.2083333333,23.2083333333,23.2083333333,23.35,23.35,23.35,Kinkiizi,Kirima,Uganda,Kanungu,,Sub-county,0.006455,Sub-county,0.517864,,297,239,19,UGA,54,,
297,21.9,20.0816354101,17.8083333333,22.3583333333,20.5658924748,18.325,22.3416666667,20.4566410531,18.1,21.8583333333,20.051078914,17.7916666667,22.0583333333,20.2399687434,17.9666666667,22.7666666667,20.9112681747,18.5916666667,22.05,20.1983048983,17.8833333333,22.1833333333,20.357561963,18.075,21.8416666667,20.0158952963,17.7333333333,21.8083333333,19.9566382316,17.6416666667,23.6833333333,21.9205195965,19.7166666667,22.0833333333,20.2242314512,17.9,20.4,18.4594235334,16.0333333333,21.8333333333,19.970528061,17.6416666667,20.425,18.477016753,16.0416666667,22.1166666667,20.2723783453,17.9666666667,23.2083333333,21.401078914,19.1416666667,23.35,21.5945930435,19.4,Kinkiizi,Mpungu,Uganda,Kanungu,,Sub-county,0.017017,Sub-county,0.929562,,298,239,19,UGA,54,,
298,21.9,21.9,21.9,22.3583333333,22.3583333333,22.3583333333,22.3416666667,22.3416666667,22.3416666667,21.8583333333,21.8583333333,21.8583333333,22.0583333333,22.0583333333,22.0583333333,22.7666666667,22.7666666667,22.7666666667,22.05,22.05,22.05,22.1833333333,22.1833333333,22.1833333333,21.8416666667,21.8416666667,21.8416666667,21.8083333333,21.8083333333,21.8083333333,23.6833333333,23.6833333333,23.6833333333,22.0833333333,22.0833333333,22.0833333333,20.4,20.4,20.4,21.8333333333,21.8333333333,21.8333333333,20.425,20.425,20.425,22.1166666667,22.1166666667,22.1166666667,23.2083333333,23.2083333333,23.2083333333,23.35,23.35,23.35,Kinkiizi,Nyamirama,Uganda,Kanungu,,Sub-county,0.006532,Sub-county,0.485885,,299,239,19,UGA,54,,
299,21.9,21.9,21.9,22.3583333333,22.3583333333,22.3583333333,22.3416666667,22.3416666667,22.3416666667,21.8583333333,21.8583333333,21.8583333333,22.0583333333,22.0583333333,22.0583333333,22.7666666667,22.7666666667,22.7666666667,22.05,22.05,22.05,22.1833333333,22.1833333333,22.1833333333,21.8416666667,21.8416666667,21.8416666667,21.8083333333,21.8083333333,21.8083333333,23.6833333333,23.6833333333,23.6833333333,22.0833333333,22.0833333333,22.0833333333,20.4,20.4,20.4,21.8333333333,21.8333333333,21.8333333333,20.425,20.425,20.425,22.1166666667,22.1166666667,22.1166666667,23.2083333333,23.2083333333,23.2083333333,23.35,23.35,23.35,Kinkiizi,Rugyeyo,Uganda,Kanungu,,Sub-county,0.00536,Sub-county,0.333893,,300,239,19,UGA,54,,
300,21.9,19.8543224826,17.8083333333,22.3583333333,20.3418202612,18.325,22.3416666667,20.2209948615,18.1,21.8583333333,19.8251548639,17.7916666667,22.0583333333,20.0126558159,17.9666666667,22.7666666667,20.679325656,18.5916666667,22.05,19.9668253387,17.8833333333,22.1833333333,20.1293231173,18.075,21.8416666667,19.7876564506,17.7333333333,21.8083333333,19.725158672,17.6416666667,23.6833333333,21.7001510558,19.7166666667,22.0833333333,19.9918259734,17.9,20.4,18.2168329549,16.0333333333,21.8333333333,19.7376596241,17.6416666667,20.425,18.2335002563,16.0416666667,22.1166666667,20.041824704,17.9666666667,23.2083333333,21.1751548639,19.1416666667,23.35,21.3751504211,19.4,Kinkiizi,Rutenga,Uganda,Kanungu,,Sub-county,0.010213,Sub-county,0.513535,,301,239,19,UGA,54,,
301,17.575,17.575,17.575,17.1666666667,17.1666666667,17.1666666667,17.7916666667,17.7916666667,17.7916666667,17.85,17.85,17.85,18.2916666667,18.2916666667,18.2916666667,18.4833333333,18.4833333333,18.4833333333,18.0916666667,18.0916666667,18.0916666667,18.175,18.175,18.175,18.15,18.15,18.15,18.6333333333,18.6333333333,18.6333333333,18.3666666667,18.3666666667,18.3666666667,17.8666666667,17.8666666667,17.8666666667,17.8583333333,17.8583333333,17.8583333333,17.8333333333,17.8333333333,17.8333333333,17.7666666667,17.7666666667,17.7666666667,18.2583333333,18.2583333333,18.2583333333,18.1833333333,18.1833333333,18.1833333333,18.325,18.325,18.325,Kongasis,Bukwa,Uganda,Kapchorwa,,Sub-county,0.011142,Sub-county,0.726066,,302,239,20,UGA,55,,
302,17.575,17.575,17.575,17.1666666667,17.1666666667,17.1666666667,17.7916666667,17.7916666667,17.7916666667,17.85,17.85,17.85,18.2916666667,18.2916666667,18.2916666667,18.4833333333,18.4833333333,18.4833333333,18.0916666667,18.0916666667,18.0916666667,18.175,18.175,18.175,18.15,18.15,18.15,18.6333333333,18.6333333333,18.6333333333,18.3666666667,18.3666666667,18.3666666667,17.8666666667,17.8666666667,17.8666666667,17.8583333333,17.8583333333,17.8583333333,17.8333333333,17.8333333333,17.8333333333,17.7666666667,17.7666666667,17.7666666667,18.2583333333,18.2583333333,18.2583333333,18.1833333333,18.1833333333,18.1833333333,18.325,18.325,18.325,Kongasis,Chesower,Uganda,Kapchorwa,,Sub-county,0.008367,Sub-county,0.746556,,303,239,20,UGA,55,,
303,17.575,17.575,17.575,17.1666666667,17.1666666667,17.1666666667,17.7916666667,17.7916666667,17.7916666667,17.85,17.85,17.85,18.2916666667,18.2916666667,18.2916666667,18.4833333333,18.4833333333,18.4833333333,18.0916666667,18.0916666667,18.0916666667,18.175,18.175,18.175,18.15,18.15,18.15,18.6333333333,18.6333333333,18.6333333333,18.3666666667,18.3666666667,18.3666666667,17.8666666667,17.8666666667,17.8666666667,17.8583333333,17.8583333333,17.8583333333,17.8333333333,17.8333333333,17.8333333333,17.7666666667,17.7666666667,17.7666666667,18.2583333333,18.2583333333,18.2583333333,18.1833333333,18.1833333333,18.1833333333,18.325,18.325,18.325,Kongasis,Kabei,Uganda,Kapchorwa,,Sub-county,0.012884,Sub-county,0.765685,,304,239,20,UGA,55,,
304,17.575,17.575,17.575,17.1666666667,17.1666666667,17.1666666667,17.7916666667,17.7916666667,17.7916666667,17.85,17.85,17.85,18.2916666667,18.2916666667,18.2916666667,18.4833333333,18.4833333333,18.4833333333,18.0916666667,18.0916666667,18.0916666667,18.175,18.175,18.175,18.15,18.15,18.15,18.6333333333,18.6333333333,18.6333333333,18.3666666667,18.3666666667,18.3666666667,17.8666666667,17.8666666667,17.8666666667,17.8583333333,17.8583333333,17.8583333333,17.8333333333,17.8333333333,17.8333333333,17.7666666667,17.7666666667,17.7666666667,18.2583333333,18.2583333333,18.2583333333,18.1833333333,18.1833333333,18.1833333333,18.325,18.325,18.325,Kongasis,Suam,Uganda,Kapchorwa,,Sub-county,0.010266,Sub-county,0.843986,,305,239,20,UGA,55,,
305,22.875,18.1328947204,17.575,22.6,17.7385964744,17.1666666667,23.2,18.3609648955,17.7916666667,23.0583333333,18.3982455979,17.85,23.3,18.8188596336,18.2916666667,23.6083333333,19.0228070017,18.4833333333,23.2416666667,18.6337719139,18.0916666667,23.3333333333,18.7179824402,18.175,23.55,18.7184210359,18.15,23.9083333333,19.1885964749,18.6333333333,23.6,18.9175438434,18.3666666667,23.125,18.4201754223,17.8666666667,22.8166666667,18.3802631425,17.8583333333,22.8833333333,18.3649122651,17.8333333333,22.9083333333,18.3078947209,17.7666666667,23.4583333333,18.8057017383,18.2583333333,23.4916666667,18.7421052467,18.1833333333,23.475,18.8671052472,18.325,Kween,Benet,Uganda,Kapchorwa,,Sub-county,0.019476,Sub-county,0.908321,,306,239,20,UGA,56,,
306,22.875,20.225,17.575,22.6,19.8833333333,17.1666666667,23.2,20.4958333333,17.7916666667,23.0583333333,20.4541666667,17.85,23.3,20.7958333333,18.2916666667,23.6083333333,21.0458333333,18.4833333333,23.2416666667,20.6666666667,18.0916666667,23.3333333333,20.7541666667,18.175,23.55,20.85,18.15,23.9083333333,21.2708333333,18.6333333333,23.6,20.9833333333,18.3666666667,23.125,20.4958333333,17.8666666667,22.8166666667,20.3375,17.8583333333,22.8833333333,20.3583333333,17.8333333333,22.9083333333,20.3375,17.7666666667,23.4583333333,20.8583333333,18.2583333333,23.4916666667,20.8375,18.1833333333,23.475,20.9,18.325,Kween,Binyiny,Uganda,Kapchorwa,,Sub-county,0.006023,Sub-county,0.450838,,307,239,20,UGA,56,,
307,17.575,17.575,17.575,17.1666666667,17.1666666667,17.1666666667,17.7916666667,17.7916666667,17.7916666667,17.85,17.85,17.85,18.2916666667,18.2916666667,18.2916666667,18.4833333333,18.4833333333,18.4833333333,18.0916666667,18.0916666667,18.0916666667,18.175,18.175,18.175,18.15,18.15,18.15,18.6333333333,18.6333333333,18.6333333333,18.3666666667,18.3666666667,18.3666666667,17.8666666667,17.8666666667,17.8666666667,17.8583333333,17.8583333333,17.8583333333,17.8333333333,17.8333333333,17.8333333333,17.7666666667,17.7666666667,17.7666666667,18.2583333333,18.2583333333,18.2583333333,18.1833333333,18.1833333333,18.1833333333,18.325,18.325,18.325,Kween,Kaproron,Uganda,Kapchorwa,,Sub-county,0.007612,Sub-county,0.542053,,308,239,20,UGA,56,,
308,17.575,17.575,17.575,17.1666666667,17.1666666667,17.1666666667,17.7916666667,17.7916666667,17.7916666667,17.85,17.85,17.85,18.2916666667,18.2916666667,18.2916666667,18.4833333333,18.4833333333,18.4833333333,18.0916666667,18.0916666667,18.0916666667,18.175,18.175,18.175,18.15,18.15,18.15,18.6333333333,18.6333333333,18.6333333333,18.3666666667,18.3666666667,18.3666666667,17.8666666667,17.8666666667,17.8666666667,17.8583333333,17.8583333333,17.8583333333,17.8333333333,17.8333333333,17.8333333333,17.7666666667,17.7666666667,17.7666666667,18.2583333333,18.2583333333,18.2583333333,18.1833333333,18.1833333333,18.1833333333,18.325,18.325,18.325,Kween,Kwanyiny,Uganda,Kapchorwa,,Sub-county,0.004593,Sub-county,0.382003,,309,239,20,UGA,56,,
309,23.8833333333,20.1776031041,17.575,23.7083333333,19.8476591256,17.1666666667,24.2333333333,20.4263671084,17.7916666667,23.9916666667,20.3671164087,17.85,24.2333333333,20.6939765367,18.2916666667,24.575,20.9553911795,18.4833333333,24.25,20.6220523454,18.0916666667,24.2583333333,20.6560081189,18.175,24.4083333333,20.7239040078,18.15,24.7583333333,21.1405753301,18.6333333333,24.4666666667,20.8624893651,18.3666666667,24.025,20.3856355851,17.8666666667,23.8,20.2708265082,17.8583333333,23.8833333333,20.3155740619,17.8333333333,23.8916666667,20.2834733368,17.7666666667,24.375,20.7498349185,18.2583333333,24.4083333333,20.7319297181,18.1833333333,24.3666666667,20.7905774466,18.325,Kween,Ngenge,Uganda,Kapchorwa,,Sub-county,0.031492,Sub-county,1.637257,,310,239,20,UGA,56,,
310,22.875,21.6972222466,17.575,22.6,21.3925926176,17.1666666667,23.2,21.998148173,17.7916666667,23.0583333333,21.9009259499,17.85,23.3,22.1870370601,18.2916666667,23.6083333333,22.469444468,18.4833333333,23.2416666667,22.0972222459,18.0916666667,23.3333333333,22.1870370608,18.175,23.55,22.3500000248,18.15,23.9083333333,22.7361111354,18.6333333333,23.6,22.4370370611,18.3666666667,23.125,21.9564815057,17.8666666667,22.8166666667,21.7148148376,17.8583333333,22.8833333333,21.7611111343,17.8333333333,22.9083333333,21.7657407644,17.7666666667,23.4583333333,22.3027778017,18.2583333333,23.4916666667,22.3120370615,18.1833333333,23.475,22.3305555792,18.325,Tingey,Chema,Uganda,Kapchorwa,,Sub-county,0.004653,Sub-county,0.558583,,311,239,20,UGA,57,,
311,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Tingey,Kapchorwa Tc,Uganda,Kapchorwa,,Sub-county,0.000394,Sub-county,0.097088,,312,239,20,UGA,57,,
312,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Tingey,Kaptanya,Uganda,Kapchorwa,,Sub-county,0.00516,Sub-county,0.523779,,313,239,20,UGA,57,,
313,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Tingey,Kaserem,Uganda,Kapchorwa,,Sub-county,0.001582,Sub-county,0.240712,,314,239,20,UGA,57,,
314,22.875,22.875,22.875,22.6,22.6,22.6,23.2,23.2,23.2,23.0583333333,23.0583333333,23.0583333333,23.3,23.3,23.3,23.6083333333,23.6083333333,23.6083333333,23.2416666667,23.2416666667,23.2416666667,23.3333333333,23.3333333333,23.3333333333,23.55,23.55,23.55,23.9083333333,23.9083333333,23.9083333333,23.6,23.6,23.6,23.125,23.125,23.125,22.8166666667,22.8166666667,22.8166666667,22.8833333333,22.8833333333,22.8833333333,22.9083333333,22.9083333333,22.9083333333,23.4583333333,23.4583333333,23.4583333333,23.4916666667,23.4916666667,23.4916666667,23.475,23.475,23.475,Tingey,Kawowo,Uganda,Kapchorwa,,Sub-county,0.004018,Sub-county,0.372304,,315,239,20,UGA,57,,
315,22.875,21.1083333333,17.575,22.6,20.7888888889,17.1666666667,23.2,21.3972222222,17.7916666667,23.0583333333,21.3222222222,17.85,23.3,21.6305555556,18.2916666667,23.6083333333,21.9,18.4833333333,23.2416666667,21.525,18.0916666667,23.3333333333,21.6138888889,18.175,23.55,21.75,18.15,23.9083333333,22.15,18.6333333333,23.6,21.8555555556,18.3666666667,23.125,21.3722222222,17.8666666667,22.8166666667,21.1638888889,17.8583333333,22.8833333333,21.2,17.8333333333,22.9083333333,21.1944444444,17.7666666667,23.4583333333,21.725,18.2583333333,23.4916666667,21.7222222222,18.1833333333,23.475,21.7583333333,18.325,Tingey,Sipi,Uganda,Kapchorwa,,Sub-county,0.005536,Sub-county,0.581356,,316,239,20,UGA,57,,
316,22.875,21.9916666941,17.575,22.6,21.6944444726,17.1666666667,23.2,22.2986111391,17.7916666667,23.0583333333,22.1902778047,17.85,23.3,22.4652778037,18.2916666667,23.6083333333,22.7541666932,18.4833333333,23.2416666667,22.38333336,18.0916666667,23.3333333333,22.4736111378,18.175,23.55,22.6500000279,18.15,23.9083333333,23.029166694,18.6333333333,23.6,22.7277778049,18.3666666667,23.125,22.2486111383,17.8666666667,22.8166666667,21.9902778034,17.8583333333,22.8833333333,22.0416666928,17.8333333333,22.9083333333,22.0513889155,17.7666666667,23.4583333333,22.5916666936,18.2583333333,23.4916666667,22.6069444719,18.1833333333,23.475,22.6166666933,18.325,Tingey,Tegeres,Uganda,Kapchorwa,,Sub-county,0.007477,Sub-county,0.668947,,317,239,20,UGA,57,,
